# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4344520	4344717	-							F0Q04_RS19820	198		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4344520	4344717	-	WP_116927169.1	WP_116927169.1		hypothetical protein			F0Q04_RS19820	198	65	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4344955	4346823	+							F0Q04_RS19825	1869		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4344955	4346823	+	WP_182343080.1	WP_182343080.1		IPTL-CTERM sorting domain-containing protein			F0Q04_RS19825	1869	622	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4346910	4348457	+							F0Q04_RS19830	1548		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4346910	4348457	+	WP_182343082.1	WP_182343082.1		IPTL-CTERM sorting domain-containing protein			F0Q04_RS19830	1548	515	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4348611	4348985	+							F0Q04_RS19835	375		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4348611	4348985	+	WP_116927223.1	WP_116927223.1		hypothetical protein			F0Q04_RS19835	375	124	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4349035	4349577	+							F0Q04_RS19840	543		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4349035	4349577	+	WP_116927166.1	WP_116927166.1		RNA polymerase sigma factor			F0Q04_RS19840	543	180	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4349580	4350449	+							F0Q04_RS19845	870		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4349580	4350449	+	WP_182343084.1	WP_182343084.1		anti-sigma factor			F0Q04_RS19845	870	289	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4350791	4350964	-							F0Q04_RS19850	174		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4350791	4350964	-	WP_021026347.1	WP_021026347.1		hypothetical protein			F0Q04_RS19850	174	57	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4351252	4351572	+							F0Q04_RS19855	321		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4351252	4351572	+	WP_116927164.1	WP_116927164.1		FHA domain-containing protein			F0Q04_RS19855	321	106	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4351752	4352240	+							F0Q04_RS19860	489		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4351752	4352240	+	WP_182343086.1	WP_182343086.1		hypothetical protein			F0Q04_RS19860	489	162	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4352325	4353329	+							F0Q04_RS19865	1005		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4352325	4353329	+	WP_182343088.1	WP_182343088.1		IPTL-CTERM sorting domain-containing protein			F0Q04_RS19865	1005	334	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4353346	4353963	-							F0Q04_RS19870	618		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4353346	4353963	-	WP_182343090.1	WP_182343090.1		LysE family transporter			F0Q04_RS19870	618	205	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4354029	4354952	+							F0Q04_RS19875	924		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4354029	4354952	+	WP_182343092.1	WP_182343092.1		LysR family transcriptional regulator			F0Q04_RS19875	924	307	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4355154	4355930	+							F0Q04_RS19880	777		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4355154	4355930	+	WP_116927160.1	WP_116927160.1		SDR family oxidoreductase			F0Q04_RS19880	777	258	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4356169	4356438	+							F0Q04_RS19885	270		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4356169	4356438	+	WP_116927159.1	WP_116927159.1		hypothetical protein			F0Q04_RS19885	270	89	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4356466	4357671	+							F0Q04_RS19890	1206		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4356466	4357671	+	WP_182343094.1	WP_182343094.1		low temperature requirement protein A			F0Q04_RS19890	1206	401	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4357734	4357898	+							F0Q04_RS19895	165		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4357734	4357898	+	WP_182343096.1	WP_182343096.1		hypothetical protein			F0Q04_RS19895	165	54	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4358401	4359237	+							F0Q04_RS19900	837		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4358401	4359237	+	WP_116927157.1	WP_116927157.1		response regulator			F0Q04_RS19900	837	278	
gene	pseudogene	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4359389	4360453	+							F0Q04_RS24110	1065		partial;pseudo
CDS	without_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4359389	4360453	+				GGDEF domain-containing protein			F0Q04_RS24110	1065		partial;pseudo
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4360454	4361482	+							F0Q04_RS24115	1029		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4360454	4361482	+	WP_232539696.1	WP_232539696.1		HAMP domain-containing histidine kinase			F0Q04_RS24115	1029	342	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4361520	4362299	-							F0Q04_RS19910	780		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4361520	4362299	-	WP_232539415.1	WP_232539415.1		ABC transporter permease			F0Q04_RS19910	780	259	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4362296	4363516	-							F0Q04_RS19915	1221		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4362296	4363516	-	WP_182343100.1	WP_182343100.1		ABC transporter substrate-binding protein			F0Q04_RS19915	1221	406	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4363556	4364362	-							F0Q04_RS19920	807		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4363556	4364362	-	WP_116927154.1	WP_116927154.1		ABC transporter ATP-binding protein			F0Q04_RS19920	807	268	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4364359	4365444	-							F0Q04_RS19925	1086		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4364359	4365444	-	WP_182343102.1	WP_182343102.1		acyl-CoA/acyl-ACP dehydrogenase			F0Q04_RS19925	1086	361	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4365650	4367794	-							F0Q04_RS19930	2145		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4365650	4367794	-	WP_182343104.1	WP_182343104.1		WG repeat-containing protein			F0Q04_RS19930	2145	714	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4368010	4368606	-							F0Q04_RS19935	597		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4368010	4368606	-	WP_182345818.1	WP_182345818.1		alkylhydroperoxidase domain protein			F0Q04_RS19935	597	198	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4368618	4369286	-							F0Q04_RS19940	669		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4368618	4369286	-	WP_182343106.1	WP_182343106.1		CMD domain protein			F0Q04_RS19940	669	222	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4369307	4370413	-							F0Q04_RS19945	1107		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4369307	4370413	-	WP_232539416.1	WP_232539416.1		putative FMN-dependent luciferase-like monooxygenase			F0Q04_RS19945	1107	368	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4370373	4372016	-							F0Q04_RS19950	1644		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4370373	4372016	-	WP_182343108.1	WP_182343108.1		ABC transporter ATP-binding protein			F0Q04_RS19950	1644	547	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4372013	4372972	-							F0Q04_RS19955	960		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4372013	4372972	-	WP_182343110.1	WP_182343110.1		ABC transporter permease			F0Q04_RS19955	960	319	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4372975	4373919	-							F0Q04_RS19960	945		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4372975	4373919	-	WP_182343112.1	WP_182343112.1		ABC transporter permease			F0Q04_RS19960	945	314	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4373954	4375594	-							F0Q04_RS19965	1641		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4373954	4375594	-	WP_232539697.1	WP_232539697.1		TIGR04028 family ABC transporter substrate-binding protein			F0Q04_RS19965	1641	546	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4375966	4376532	+							F0Q04_RS19970	567		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4375966	4376532	+	WP_182343116.1	WP_182343116.1		OsmC family protein			F0Q04_RS19970	567	188	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4376564	4377355	+							F0Q04_RS19975	792		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4376564	4377355	+	WP_116927145.1	WP_116927145.1		VOC family protein			F0Q04_RS19975	792	263	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4377377	4378765	-							F0Q04_RS19980	1389		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4377377	4378765	-	WP_116927144.1	WP_116927144.1		sulfite reductase subunit alpha			F0Q04_RS19980	1389	462	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4378762	4379892	-							F0Q04_RS19985	1131		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4378762	4379892	-	WP_232539417.1	WP_232539417.1		FAD:protein FMN transferase			F0Q04_RS19985	1131	376	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4379950	4380750	-							F0Q04_RS19990	801		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4379950	4380750	-	WP_116927143.1	WP_116927143.1		DUF4198 domain-containing protein			F0Q04_RS19990	801	266	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4380784	4381305	-							F0Q04_RS19995	522		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4380784	4381305	-	WP_116927142.1	WP_116927142.1		DUF2271 domain-containing protein			F0Q04_RS19995	522	173	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4381340	4381987	-							F0Q04_RS20000	648		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4381340	4381987	-	WP_116927141.1	WP_116927141.1		PepSY-associated TM helix domain-containing protein			F0Q04_RS20000	648	215	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4382119	4382799	-							F0Q04_RS20005	681		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4382119	4382799	-	WP_182343118.1	WP_182343118.1		Fe2+-dependent dioxygenase			F0Q04_RS20005	681	226	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4382863	4385223	-							F0Q04_RS20010	2361		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4382863	4385223	-	WP_116927139.1	WP_116927139.1		catecholate siderophore receptor Fiu			F0Q04_RS20010	2361	786	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4385529	4386365	+							F0Q04_RS20015	837		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4385529	4386365	+	WP_182343120.1	WP_182343120.1		AraC family transcriptional regulator			F0Q04_RS20015	837	278	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4386458	4387090	+							F0Q04_RS20020	633		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4386458	4387090	+	WP_182343122.1	WP_182343122.1		LysE family transporter			F0Q04_RS20020	633	210	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4387548	4388339	+							F0Q04_RS20025	792		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4387548	4388339	+	WP_232539698.1	WP_232539698.1		STAS domain-containing protein			F0Q04_RS20025	792	263	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4388342	4388716	+							F0Q04_RS20030	375		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4388342	4388716	+	WP_116927135.1	WP_116927135.1		STAS domain-containing protein			F0Q04_RS20030	375	124	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4388706	4389110	+							F0Q04_RS20035	405		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4388706	4389110	+	WP_198424337.1	WP_198424337.1		anti-sigma regulatory factor			F0Q04_RS20035	405	134	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4389101	4390117	+							F0Q04_RS20040	1017		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4389101	4390117	+	WP_182343128.1	WP_182343128.1		SpoIIE family protein phosphatase			F0Q04_RS20040	1017	338	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4390212	4391060	+							F0Q04_RS20045	849		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4390212	4391060	+	WP_232539699.1	WP_232539699.1		ATP-binding protein			F0Q04_RS20045	849	282	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4391066	4393045	+							F0Q04_RS20050	1980		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4391066	4393045	+	WP_182343132.1	WP_182343132.1		response regulator			F0Q04_RS20050	1980	659	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4393049	4393420	-							F0Q04_RS20055	372		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4393049	4393420	-	WP_182343134.1	WP_182343134.1		response regulator			F0Q04_RS20055	372	123	
gene	tRNA	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4393757	4393833	-							F0Q04_RS20060	77		
tRNA		GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4393757	4393833	-				tRNA-Arg			F0Q04_RS20060	77		anticodon=ACG
gene	tRNA	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4393850	4393939	-							F0Q04_RS20065	90		
tRNA		GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4393850	4393939	-				tRNA-Ser			F0Q04_RS20065	90		anticodon=CGA
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4393908	4394141	-							F0Q04_RS20070	234		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4393908	4394141	-	WP_182343136.1	WP_182343136.1		hypothetical protein			F0Q04_RS20070	234	77	
gene	pseudogene	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4394305	4394709	+							F0Q04_RS20075	405		partial;pseudo
CDS	without_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4394305	4394709	+				DUF3300 domain-containing protein			F0Q04_RS20075	405		partial;pseudo
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4394717	4396177	-							F0Q04_RS20080	1461		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4394717	4396177	-	WP_182343140.1	WP_182343140.1		hypothetical protein			F0Q04_RS20080	1461	486	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4396623	4397471	-							F0Q04_RS20085	849		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4396623	4397471	-	WP_182343142.1	WP_182343142.1		GIY-YIG nuclease family protein			F0Q04_RS20085	849	282	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4398056	4398865	+							F0Q04_RS20090	810		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4398056	4398865	+	WP_182343144.1	WP_182343144.1		hypothetical protein			F0Q04_RS20090	810	269	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4398940	4399335	+							F0Q04_RS20095	396		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4398940	4399335	+	WP_182343146.1	WP_182343146.1		hypothetical protein			F0Q04_RS20095	396	131	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4399427	4399681	+							F0Q04_RS20100	255		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4399427	4399681	+	WP_182343148.1	WP_182343148.1		hypothetical protein			F0Q04_RS20100	255	84	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4399970	4400305	+							F0Q04_RS20105	336		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4399970	4400305	+	WP_182343150.1	WP_182343150.1		hypothetical protein			F0Q04_RS20105	336	111	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4400429	4401994	+							F0Q04_RS20110	1566		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4400429	4401994	+	WP_182343151.1	WP_182343151.1		AAA family ATPase			F0Q04_RS20110	1566	521	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4402523	4402831	-							F0Q04_RS20115	309		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4402523	4402831	-	WP_182343153.1	WP_182343153.1		hypothetical protein			F0Q04_RS20115	309	102	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4404392	4404682	-							F0Q04_RS20120	291		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4404392	4404682	-	WP_182343155.1	WP_182343155.1		helix-turn-helix domain-containing protein			F0Q04_RS20120	291	96	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4404770	4405285	+							F0Q04_RS20125	516		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4404770	4405285	+	WP_182343157.1	WP_182343157.1		DUF1643 domain-containing protein			F0Q04_RS20125	516	171	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4405553	4406848	+							F0Q04_RS20130	1296		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4405553	4406848	+	WP_182343159.1	WP_182343159.1		site-specific integrase			F0Q04_RS20130	1296	431	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4406867	4407385	+							F0Q04_RS20135	519		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4406867	4407385	+	WP_182343161.1	WP_182343161.1		hypothetical protein			F0Q04_RS20135	519	172	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4407795	4408115	+							F0Q04_RS20140	321		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4407795	4408115	+	WP_182343163.1	WP_182343163.1		hypothetical protein			F0Q04_RS20140	321	106	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4408384	4408743	+							F0Q04_RS20145	360		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4408384	4408743	+	WP_182345822.1	WP_182345822.1		hypothetical protein			F0Q04_RS20145	360	119	
gene	tRNA	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4408953	4409037	-							F0Q04_RS20150	85		
tRNA		GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4408953	4409037	-				tRNA-Ser			F0Q04_RS20150	85		anticodon=CGA
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4409349	4411595	-							F0Q04_RS20155	2247		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4409349	4411595	-	WP_182343165.1	WP_182343165.1		IPTL-CTERM sorting domain-containing protein			F0Q04_RS20155	2247	748	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4412035	4412547	+							F0Q04_RS20160	513		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4412035	4412547	+	WP_232539700.1	WP_232539700.1		cytochrome b			F0Q04_RS20160	513	170	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4412584	4413279	+							F0Q04_RS20165	696		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4412584	4413279	+	WP_182343167.1	WP_182343167.1		VIT family protein			F0Q04_RS20165	696	231	
gene	pseudogene	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4413748	4414032	-							F0Q04_RS20170	285		partial;pseudo
CDS	without_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4413748	4414032	-				integrase core domain-containing protein			F0Q04_RS20170	285		partial;pseudo
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4414114	4415061	+							F0Q04_RS20175	948		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4414114	4415061	+	WP_182342099.1	WP_182342099.1		IS481 family transposase			F0Q04_RS20175	948	315	
gene	pseudogene	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4415061	4415666	-							F0Q04_RS20180	606		partial;pseudo
CDS	without_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4415061	4415666	-				IS3 family transposase			F0Q04_RS20180	606		partial;pseudo
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4416932	4419073	+							F0Q04_RS20185	2142		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4416932	4419073	+	WP_165841226.1	WP_165841226.1		IPTL-CTERM sorting domain-containing protein			F0Q04_RS20185	2142	713	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4420294	4420830	-							F0Q04_RS20190	537		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4420294	4420830	-	WP_182343171.1	WP_182343171.1		mechanosensitive ion channel			F0Q04_RS20190	537	178	
gene	pseudogene	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4421269	4421535	-							F0Q04_RS20195	267		partial;pseudo
CDS	without_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4421269	4421535	-				integrase core domain-containing protein			F0Q04_RS20195	267		partial;pseudo
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4422210	4422509	+							F0Q04_RS20200	300		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4422210	4422509	+	WP_182343173.1	WP_182343173.1		hypothetical protein			F0Q04_RS20200	300	99	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4423025	4424290	+							F0Q04_RS20205	1266		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4423025	4424290	+	WP_232539418.1	WP_232539418.1		glutamate carboxypeptidase			F0Q04_RS20205	1266	421	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4424541	4425038	+							F0Q04_RS20210	498		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4424541	4425038	+	WP_116927123.1	WP_116927123.1		DUF421 domain-containing protein			F0Q04_RS20210	498	165	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4425035	4426669	-					aliA		F0Q04_RS20215	1635		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4425035	4426669	-	WP_182343175.1	WP_182343175.1		cyclohexanecarboxylate-CoA ligase	aliA		F0Q04_RS20215	1635	544	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4426730	4427881	-					aliB		F0Q04_RS20220	1152		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4426730	4427881	-	WP_182343177.1	WP_182343177.1		cyclohexanecarboxyl-CoA dehydrogenase	aliB		F0Q04_RS20220	1152	383	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4427906	4428688	-					badI		F0Q04_RS20225	783		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4427906	4428688	-	WP_182343179.1	WP_182343179.1		2-ketocyclohexanecarboxyl-CoA hydrolase	badI		F0Q04_RS20225	783	260	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	4428719	4429483	-							F0Q04_RS20230	765		
