# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3475019	3475966	+							LAD35_RS16080	948		old_locus_tag=LAD35_16080
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3475019	3475966	+	WP_224149996.1	WP_224149996.1		DMT family transporter			LAD35_RS16080	948	315	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3476000	3477091	-							LAD35_RS16085	1092		old_locus_tag=LAD35_16085
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3476000	3477091	-	WP_224149997.1	WP_224149997.1		DUF4349 domain-containing protein			LAD35_RS16085	1092	363	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3477354	3478361	+							LAD35_RS16090	1008		old_locus_tag=LAD35_16090
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3477354	3478361	+	WP_224149998.1	WP_224149998.1		LysR family transcriptional regulator			LAD35_RS16090	1008	335	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3478408	3479832	+					leuC		LAD35_RS16095	1425		old_locus_tag=LAD35_16095
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3478408	3479832	+	WP_224149999.1	WP_224149999.1		3-isopropylmalate dehydratase large subunit	leuC		LAD35_RS16095	1425	474	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3479850	3479975	+							LAD35_RS16100	126		old_locus_tag=LAD35_16100
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3479850	3479975	+	WP_224150000.1	WP_224150000.1		entericidin A/B family lipoprotein			LAD35_RS16100	126	41	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3480041	3480703	+					leuD		LAD35_RS16105	663		old_locus_tag=LAD35_16105
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3480041	3480703	+	WP_224150001.1	WP_224150001.1		3-isopropylmalate dehydratase small subunit	leuD		LAD35_RS16105	663	220	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3480789	3481856	+					leuB		LAD35_RS16110	1068		old_locus_tag=LAD35_16110
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3480789	3481856	+	WP_224150002.1	WP_224150002.1		3-isopropylmalate dehydrogenase	leuB		LAD35_RS16110	1068	355	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3482333	3483445	+					asd		LAD35_RS16115	1113		old_locus_tag=LAD35_16115
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3482333	3483445	+	WP_224150003.1	WP_224150003.1		aspartate-semialdehyde dehydrogenase	asd		LAD35_RS16115	1113	370	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3483783	3486557	+							LAD35_RS16120	2775		old_locus_tag=LAD35_16120
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3483783	3486557	+	WP_224150004.1	WP_224150004.1		hypothetical protein			LAD35_RS16120	2775	924	
gene	tRNA	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3486708	3486784	+							LAD35_RS16125	77		old_locus_tag=LAD35_16125
tRNA		GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3486708	3486784	+				tRNA-Arg			LAD35_RS16125	77		anticodon=ACG
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3486939	3488336	-							LAD35_RS16130	1398		old_locus_tag=LAD35_16130
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3486939	3488336	-	WP_224152745.1	WP_224152745.1		DegQ family serine endoprotease			LAD35_RS16130	1398	465	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3488646	3489374	-							LAD35_RS16135	729		old_locus_tag=LAD35_16135
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3488646	3489374	-	WP_224150005.1	WP_224150005.1		anti-anti-sigma factor			LAD35_RS16135	729	242	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3489426	3490061	-					rpoE		LAD35_RS16140	636		old_locus_tag=LAD35_16140
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3489426	3490061	-	WP_224150006.1	WP_224150006.1		RNA polymerase sigma factor RpoE	rpoE		LAD35_RS16140	636	211	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3490771	3492015	-					fabF		LAD35_RS16145	1245		old_locus_tag=LAD35_16145
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3490771	3492015	-	WP_224150007.1	WP_224150007.1		beta-ketoacyl-ACP synthase II	fabF		LAD35_RS16145	1245	414	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3492098	3492337	-					acpP		LAD35_RS16150	240		old_locus_tag=LAD35_16150
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3492098	3492337	-	WP_184707587.1	WP_184707587.1		acyl carrier protein	acpP		LAD35_RS16150	240	79	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3492443	3493189	-					fabG		LAD35_RS16155	747		old_locus_tag=LAD35_16155
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3492443	3493189	-	WP_224150008.1	WP_224150008.1		3-oxoacyl-ACP reductase FabG	fabG		LAD35_RS16155	747	248	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3493186	3494130	-					fabD		LAD35_RS16160	945		old_locus_tag=LAD35_16160
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3493186	3494130	-	WP_224150009.1	WP_224150009.1		ACP S-malonyltransferase	fabD		LAD35_RS16160	945	314	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3494197	3495177	-							LAD35_RS16165	981		old_locus_tag=LAD35_16165
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3494197	3495177	-	WP_224150010.1	WP_224150010.1		ketoacyl-ACP synthase III			LAD35_RS16165	981	326	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3495183	3496235	-					plsX		LAD35_RS16170	1053		old_locus_tag=LAD35_16170
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3495183	3496235	-	WP_224150011.1	WP_224150011.1		phosphate acyltransferase PlsX	plsX		LAD35_RS16170	1053	350	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3496363	3496545	-					rpmF		LAD35_RS16175	183		old_locus_tag=LAD35_16175
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3496363	3496545	-	WP_005794249.1	WP_005794249.1		50S ribosomal protein L32	rpmF		LAD35_RS16175	183	60	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3496702	3497259	-							LAD35_RS16180	558		old_locus_tag=LAD35_16180
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3496702	3497259	-	WP_224150012.1	WP_224150012.1		YceD family protein			LAD35_RS16180	558	185	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3497286	3497882	+							LAD35_RS16185	597		old_locus_tag=LAD35_16185
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3497286	3497882	+	WP_224150013.1	WP_224150013.1		Maf family nucleotide pyrophosphatase			LAD35_RS16185	597	198	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3497879	3498661	+							LAD35_RS16190	783		old_locus_tag=LAD35_16190
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3497879	3498661	+	WP_224150014.1	WP_224150014.1		SAM-dependent methyltransferase			LAD35_RS16190	783	260	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3498849	3499883	-							LAD35_RS16195	1035		old_locus_tag=LAD35_16195
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3498849	3499883	-	WP_184707602.1	WP_184707602.1		S49 family peptidase			LAD35_RS16195	1035	344	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3499885	3500262	-							LAD35_RS16200	378		old_locus_tag=LAD35_16200
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3499885	3500262	-	WP_224150015.1	WP_224150015.1		Rieske 2Fe-2S domain-containing protein			LAD35_RS16200	378	125	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3500323	3500979	-							LAD35_RS16205	657		old_locus_tag=LAD35_16205
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3500323	3500979	-	WP_224150016.1	WP_224150016.1		HAD-IA family hydrolase			LAD35_RS16205	657	218	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3501084	3502118	-							LAD35_RS16210	1035		old_locus_tag=LAD35_16210
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3501084	3502118	-	WP_224150017.1	WP_224150017.1		RluA family pseudouridine synthase			LAD35_RS16210	1035	344	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3502708	3505716	+							LAD35_RS16215	3009		old_locus_tag=LAD35_16215
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3502708	3505716	+	WP_224150018.1	WP_224150018.1		Rne/Rng family ribonuclease			LAD35_RS16215	3009	1002	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3505783	3506559	+					yaaA		LAD35_RS16220	777		old_locus_tag=LAD35_16220
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3505783	3506559	+	WP_224150019.1	WP_224150019.1		peroxide stress protein YaaA	yaaA		LAD35_RS16220	777	258	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3506597	3507460	+							LAD35_RS16225	864		old_locus_tag=LAD35_16225
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3506597	3507460	+	WP_224150020.1	WP_224150020.1		2OG-Fe(II) oxygenase			LAD35_RS16225	864	287	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3507514	3508371	+					queF		LAD35_RS16230	858		old_locus_tag=LAD35_16230
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3507514	3508371	+	WP_224150021.1	WP_224150021.1		NADPH-dependent 7-cyano-7-deazaguanine reductase QueF	queF		LAD35_RS16230	858	285	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3508405	3509637	-					dinB		LAD35_RS16235	1233		old_locus_tag=LAD35_16235
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3508405	3509637	-	WP_224152747.1	WP_224152747.1		DNA polymerase IV	dinB		LAD35_RS16235	1233	410	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3509779	3511101	-							LAD35_RS16240	1323		old_locus_tag=LAD35_16240
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3509779	3511101	-	WP_224150022.1	WP_224150022.1		metabolite/H+ symporter			LAD35_RS16240	1323	440	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3511187	3512113	-							LAD35_RS16245	927		old_locus_tag=LAD35_16245
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3511187	3512113	-	WP_224150023.1	WP_224150023.1		EamA family transporter			LAD35_RS16245	927	308	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3512244	3513356	-							LAD35_RS16250	1113		old_locus_tag=LAD35_16250
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3512244	3513356	-	WP_224150024.1	WP_224150024.1		YidB family protein			LAD35_RS16250	1113	370	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3513554	3514723	-							LAD35_RS16255	1170		old_locus_tag=LAD35_16255
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3513554	3514723	-	WP_224150025.1	WP_224150025.1		alpha-hydroxy-acid oxidizing protein			LAD35_RS16255	1170	389	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3515050	3516711	+							LAD35_RS16260	1662		old_locus_tag=LAD35_16260
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3515050	3516711	+	WP_224150026.1	WP_224150026.1		L-lactate permease			LAD35_RS16260	1662	553	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3516749	3518010	-							LAD35_RS16265	1262		old_locus_tag=LAD35_16265
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3516749	3518010	-	WP_224150027.1	WP_224150027.1		IS3 family transposase			LAD35_RS16265	1260	419	ribosomal_slippage
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3518154	3519455	-							LAD35_RS16270	1302		old_locus_tag=LAD35_16270
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3518154	3519455	-	WP_184707627.1	WP_184707627.1		NCS2 family permease			LAD35_RS16270	1302	433	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3519582	3522005	-					xdhB		LAD35_RS16275	2424		old_locus_tag=LAD35_16275
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3519582	3522005	-	WP_224150028.1	WP_224150028.1		xanthine dehydrogenase molybdopterin binding subunit	xdhB		LAD35_RS16275	2424	807	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3522007	3523587	-					xdhA		LAD35_RS16280	1581		old_locus_tag=LAD35_16280
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3522007	3523587	-	WP_224150029.1	WP_224150029.1		xanthine dehydrogenase small subunit	xdhA		LAD35_RS16280	1581	526	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3523808	3525064	+							LAD35_RS16285	1257		old_locus_tag=LAD35_16285
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3523808	3525064	+	WP_224150030.1	WP_224150030.1		lytic murein transglycosylase			LAD35_RS16285	1257	418	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3525147	3527414	-					pbpC		LAD35_RS16290	2268		old_locus_tag=LAD35_16290
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3525147	3527414	-	WP_224150031.1	WP_224150031.1		penicillin-binding protein 1C	pbpC		LAD35_RS16290	2268	755	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3527414	3533377	-							LAD35_RS16295	5964		old_locus_tag=LAD35_16295
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3527414	3533377	-	WP_224150032.1	WP_224150032.1		alpha-2-macroglobulin			LAD35_RS16295	5964	1987	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3533564	3534556	-							LAD35_RS16300	993		old_locus_tag=LAD35_16300
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3533564	3534556	-	WP_224150033.1	WP_224150033.1		Bug family tripartite tricarboxylate transporter substrate binding protein			LAD35_RS16300	993	330	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3534618	3536075	-					argH		LAD35_RS16305	1458		old_locus_tag=LAD35_16305
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3534618	3536075	-	WP_224150034.1	WP_224150034.1		argininosuccinate lyase	argH		LAD35_RS16305	1458	485	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3536266	3537300	+							LAD35_RS16310	1035		old_locus_tag=LAD35_16310
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3536266	3537300	+	WP_224150035.1	WP_224150035.1		histidine kinase			LAD35_RS16310	1035	344	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3537375	3538157	+							LAD35_RS16315	783		old_locus_tag=LAD35_16315
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3537375	3538157	+	WP_224150036.1	WP_224150036.1		LytTR family DNA-binding domain-containing protein			LAD35_RS16315	783	260	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3538449	3539462	+							LAD35_RS16320	1014		old_locus_tag=LAD35_16320
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3538449	3539462	+	WP_224150037.1	WP_224150037.1		DMT family transporter			LAD35_RS16320	1014	337	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3539583	3540530	-							LAD35_RS16325	948		old_locus_tag=LAD35_16325
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3539583	3540530	-	WP_224150038.1	WP_224150038.1		ZIP family metal transporter			LAD35_RS16325	948	315	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3540817	3543612	-					polA		LAD35_RS16330	2796		old_locus_tag=LAD35_16330
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3540817	3543612	-	WP_224150039.1	WP_224150039.1		DNA polymerase I	polA		LAD35_RS16330	2796	931	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3543665	3544030	+							LAD35_RS16335	366		old_locus_tag=LAD35_16335
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3543665	3544030	+	WP_224150040.1	WP_224150040.1		hypothetical protein			LAD35_RS16335	366	121	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3544192	3545166	+							LAD35_RS16340	975		old_locus_tag=LAD35_16340
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3544192	3545166	+	WP_224150041.1	WP_224150041.1		homoserine kinase			LAD35_RS16340	975	324	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3545415	3546224	+							LAD35_RS16345	810		old_locus_tag=LAD35_16345
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3545415	3546224	+	WP_224150042.1	WP_224150042.1		hypothetical protein			LAD35_RS16345	810	269	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3546291	3547388	-							LAD35_RS16350	1098		old_locus_tag=LAD35_16350
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3546291	3547388	-	WP_224150043.1	WP_224150043.1		FUSC family protein			LAD35_RS16350	1098	365	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3547769	3550237	-							LAD35_RS16355	2469		old_locus_tag=LAD35_16355
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3547769	3550237	-	WP_224150044.1	WP_224150044.1		UvrD-helicase domain-containing protein			LAD35_RS16355	2469	822	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3550583	3551560	+							LAD35_RS16360	978		old_locus_tag=LAD35_16360
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3550583	3551560	+	WP_224150045.1	WP_224150045.1		GMP reductase			LAD35_RS16360	978	325	
gene	tRNA	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3551798	3551873	+							LAD35_RS16365	76		old_locus_tag=LAD35_16365
tRNA		GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3551798	3551873	+				tRNA-Lys			LAD35_RS16365	76		anticodon=CTT
gene	tRNA	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3551939	3552014	+							LAD35_RS16370	76		old_locus_tag=LAD35_16370
tRNA		GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3551939	3552014	+				tRNA-Lys			LAD35_RS16370	76		anticodon=CTT
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3552188	3552688	+							LAD35_RS16375	501		old_locus_tag=LAD35_16375
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3552188	3552688	+	WP_224150046.1	WP_224150046.1		copper chaperone PCu(A)C			LAD35_RS16375	501	166	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3552779	3554037	+							LAD35_RS16380	1259		old_locus_tag=LAD35_16380
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3552779	3554037	+	WP_224150047.1	WP_224150047.1		IS3 family transposase			LAD35_RS16380	1257	418	ribosomal_slippage
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3554386	3555291	+							LAD35_RS16385	906		old_locus_tag=LAD35_16385
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3554386	3555291	+	WP_224150048.1	WP_224150048.1		hypothetical protein			LAD35_RS16385	906	301	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3555304	3555843	+							LAD35_RS16390	540		old_locus_tag=LAD35_16390
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3555304	3555843	+	WP_224150049.1	WP_224150049.1		ATP/GTP-binding protein			LAD35_RS16390	540	179	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3556029	3557270	+							LAD35_RS16395	1242		old_locus_tag=LAD35_16395
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3556029	3557270	+	WP_224150050.1	WP_224150050.1		multidrug effflux MFS transporter			LAD35_RS16395	1242	413	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3557510	3558771	+							LAD35_RS16400	1262		old_locus_tag=LAD35_16400
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3557510	3558771	+	WP_224150027.1	WP_224150027.1		IS3 family transposase			LAD35_RS16400	1260	419	ribosomal_slippage
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3558797	3560833	-							LAD35_RS16405	2037		old_locus_tag=LAD35_16405
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3558797	3560833	-	WP_224150051.1	WP_224150051.1		DEAD/DEAH box helicase			LAD35_RS16405	2037	678	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3561228	3561977	+							LAD35_RS16410	750		old_locus_tag=LAD35_16410
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3561228	3561977	+	WP_224150052.1	WP_224150052.1		hypothetical protein			LAD35_RS16410	750	249	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3561970	3562581	-					orn		LAD35_RS16415	612		old_locus_tag=LAD35_16415
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3561970	3562581	-	WP_224150053.1	WP_224150053.1		oligoribonuclease	orn		LAD35_RS16415	612	203	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3562580	3563929	+							LAD35_RS16420	1350		old_locus_tag=LAD35_16420
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3562580	3563929	+	WP_224150054.1	WP_224150054.1		M48 family metallopeptidase			LAD35_RS16420	1350	449	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3563926	3564270	+							LAD35_RS16425	345		old_locus_tag=LAD35_16425
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3563926	3564270	+	WP_184707684.1	WP_184707684.1		4a-hydroxytetrahydrobiopterin dehydratase			LAD35_RS16425	345	114	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3564276	3565265	+					rsgA		LAD35_RS16430	990		old_locus_tag=LAD35_16430
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3564276	3565265	+	WP_224150055.1	WP_224150055.1		ribosome small subunit-dependent GTPase A	rsgA		LAD35_RS16430	990	329	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3565370	3566335	-							LAD35_RS16435	966		old_locus_tag=LAD35_16435
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3565370	3566335	-	WP_224150056.1	WP_224150056.1		LysR family transcriptional regulator			LAD35_RS16435	966	321	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3566488	3567663	+							LAD35_RS16440	1176		old_locus_tag=LAD35_16440
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3566488	3567663	+	WP_224150057.1	WP_224150057.1		MFS transporter			LAD35_RS16440	1176	391	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3567685	3568737	+							LAD35_RS16445	1053		old_locus_tag=LAD35_16445
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3567685	3568737	+	WP_224150058.1	WP_224150058.1		aldo/keto reductase			LAD35_RS16445	1053	350	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3568869	3569846	-							LAD35_RS16450	978		old_locus_tag=LAD35_16450
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3568869	3569846	-	WP_224150059.1	WP_224150059.1		CobD/CbiB family protein			LAD35_RS16450	978	325	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3569894	3570571	-							LAD35_RS16455	678		old_locus_tag=LAD35_16455
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	3569894	3570571	-	WP_224152748.1	WP_224152748.1		CoA pyrophosphatase			LAD35_RS16455	678	225	
