# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	rRNA	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4255746	4255858	-					rrf		CCO03_RS18225	113		old_locus_tag=CCO03_18225
rRNA		GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4255746	4255858	-				5S ribosomal RNA	rrf		CCO03_RS18225	113		
gene	rRNA	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4255999	4258877	-							CCO03_RS18230	2879		old_locus_tag=CCO03_18230
rRNA		GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4255999	4258877	-				23S ribosomal RNA			CCO03_RS18230	2879		
gene	tRNA	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4259206	4259281	-							CCO03_RS18235	76		old_locus_tag=CCO03_18235
tRNA		GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4259206	4259281	-				tRNA-Ala			CCO03_RS18235	76		anticodon=TGC
gene	tRNA	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4259305	4259381	-							CCO03_RS18240	77		old_locus_tag=CCO03_18240
tRNA		GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4259305	4259381	-				tRNA-Ile			CCO03_RS18240	77		anticodon=GAT
gene	rRNA	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4259468	4261000	-							CCO03_RS18245	1533		old_locus_tag=CCO03_18245
rRNA		GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4259468	4261000	-				16S ribosomal RNA			CCO03_RS18245	1533		
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4261453	4263360	+							CCO03_RS18250	1908		old_locus_tag=CCO03_18250
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4261453	4263360	+	WP_087283396.1	WP_087283396.1		ATP-binding cassette domain-containing protein			CCO03_RS18250	1908	635	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4263963	4265090	-							CCO03_RS18255	1128		old_locus_tag=CCO03_18255
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4263963	4265090	-	WP_087283398.1	WP_087283398.1		anhydro-N-acetylmuramic acid kinase			CCO03_RS18255	1128	375	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4265155	4266468	-							CCO03_RS18260	1314		old_locus_tag=CCO03_18260
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4265155	4266468	-	WP_087283400.1	WP_087283400.1		M23 family metallopeptidase			CCO03_RS18260	1314	437	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4266703	4267935	+					tyrS		CCO03_RS18265	1233		old_locus_tag=CCO03_18265
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4266703	4267935	+	WP_087283402.1	WP_087283402.1		tyrosine--tRNA ligase	tyrS		CCO03_RS18265	1233	410	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4268178	4268729	-							CCO03_RS18270	552		old_locus_tag=CCO03_18270
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4268178	4268729	-	WP_157667793.1	WP_157667793.1		hypothetical protein			CCO03_RS18270	552	183	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4268772	4269230	+					dtd		CCO03_RS18275	459		old_locus_tag=CCO03_18275
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4268772	4269230	+	WP_087283406.1	WP_087283406.1		D-aminoacyl-tRNA deacylase	dtd		CCO03_RS18275	459	152	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4269458	4269670	+							CCO03_RS19990	213		
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4269458	4269670	+	WP_205690333.1	WP_205690333.1		hypothetical protein			CCO03_RS19990	213	70	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4269776	4270939	+							CCO03_RS18280	1164		old_locus_tag=CCO03_18280
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4269776	4270939	+	WP_087283408.1	WP_087283408.1		acyl-CoA/acyl-ACP dehydrogenase			CCO03_RS18280	1164	387	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4271062	4271430	+							CCO03_RS18285	369		old_locus_tag=CCO03_18285
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4271062	4271430	+	WP_157667795.1	WP_157667795.1		hypothetical protein			CCO03_RS18285	369	122	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4271434	4271655	+							CCO03_RS18290	222		old_locus_tag=CCO03_18290
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4271434	4271655	+	WP_087283411.1	WP_087283411.1		hypothetical protein			CCO03_RS18290	222	73	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4271842	4273110	+							CCO03_RS18295	1269		old_locus_tag=CCO03_18295
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4271842	4273110	+	WP_087283413.1	WP_087283413.1		multifunctional CCA addition/repair protein			CCO03_RS18295	1269	422	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4273367	4274578	-							CCO03_RS18300	1212		old_locus_tag=CCO03_18300
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4273367	4274578	-	WP_087283415.1	WP_087283415.1		MFS transporter			CCO03_RS18300	1212	403	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4274713	4275774	+							CCO03_RS18305	1062		old_locus_tag=CCO03_18305
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4274713	4275774	+	WP_087283417.1	WP_087283417.1		LysR family transcriptional regulator			CCO03_RS18305	1062	353	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4275847	4277085	-							CCO03_RS18310	1239		old_locus_tag=CCO03_18310
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4275847	4277085	-	WP_087283419.1	WP_087283419.1		MFS transporter			CCO03_RS18310	1239	412	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4277282	4278997	+							CCO03_RS18315	1716		old_locus_tag=CCO03_18315
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4277282	4278997	+	WP_157667796.1	WP_157667796.1		IPTL-CTERM sorting domain-containing protein			CCO03_RS18315	1716	571	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4279146	4280867	+							CCO03_RS18320	1722		old_locus_tag=CCO03_18320
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4279146	4280867	+	WP_157667797.1	WP_157667797.1		DUF11 domain-containing protein			CCO03_RS18320	1722	573	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4281094	4281288	-							CCO03_RS18325	195		old_locus_tag=CCO03_18325
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4281094	4281288	-	WP_087283425.1	WP_087283425.1		DUF2905 domain-containing protein			CCO03_RS18325	195	64	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4281285	4281920	-							CCO03_RS18330	636		old_locus_tag=CCO03_18330
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4281285	4281920	-	WP_087284909.1	WP_087284909.1		DJ-1/PfpI family protein			CCO03_RS18330	636	211	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4281942	4283054	-							CCO03_RS18335	1113		old_locus_tag=CCO03_18335
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4281942	4283054	-	WP_236904165.1	WP_236904165.1		SAM-dependent methyltransferase			CCO03_RS18335	1113	370	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4283311	4284147	+							CCO03_RS18340	837		old_locus_tag=CCO03_18340
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4283311	4284147	+	WP_087283427.1	WP_087283427.1		SDR family oxidoreductase			CCO03_RS18340	837	278	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4284212	4284658	+							CCO03_RS18345	447		old_locus_tag=CCO03_18345
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4284212	4284658	+	WP_087284912.1	WP_087284912.1		dihydroneopterin aldolase			CCO03_RS18345	447	148	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4284655	4285053	+							CCO03_RS18350	399		old_locus_tag=CCO03_18350
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4284655	4285053	+	WP_087283429.1	WP_087283429.1		dihydroneopterin aldolase			CCO03_RS18350	399	132	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4285366	4286634	+							CCO03_RS18355	1269		old_locus_tag=CCO03_18355
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4285366	4286634	+	WP_087283431.1	WP_087283431.1		alpha/beta fold hydrolase			CCO03_RS18355	1269	422	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4286878	4289115	-					recG		CCO03_RS18360	2238		old_locus_tag=CCO03_18360
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4286878	4289115	-	WP_087283433.1	WP_087283433.1		ATP-dependent DNA helicase RecG	recG		CCO03_RS18360	2238	745	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4289401	4289922	+							CCO03_RS18365	522		old_locus_tag=CCO03_18365
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4289401	4289922	+	WP_087284914.1	WP_087284914.1		hypothetical protein			CCO03_RS18365	522	173	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4290515	4291393	-							CCO03_RS18370	879		old_locus_tag=CCO03_18370
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4290515	4291393	-	WP_087283435.1	WP_087283435.1		hypothetical protein			CCO03_RS18370	879	292	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4291749	4292942	-					tgt		CCO03_RS18375	1194		old_locus_tag=CCO03_18375
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4291749	4292942	-	WP_087284916.1	WP_087284916.1		tRNA guanosine(34) transglycosylase Tgt	tgt		CCO03_RS18375	1194	397	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4293313	4294803	-							CCO03_RS18380	1491		old_locus_tag=CCO03_18380
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4293313	4294803	-	WP_087283437.1	WP_087283437.1		PQQ-dependent sugar dehydrogenase			CCO03_RS18380	1491	496	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4295238	4296557	-							CCO03_RS18385	1320		old_locus_tag=CCO03_18385
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4295238	4296557	-	WP_087283439.1	WP_087283439.1		methyltransferase domain-containing protein			CCO03_RS18385	1320	439	
gene	pseudogene	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4296730	4297799	-					queA		CCO03_RS18390	1070		pseudo;old_locus_tag=CCO03_18390
CDS	without_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4296730	4297799	-				tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	queA		CCO03_RS18390	1070		pseudo
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4297994	4299187	+							CCO03_RS18395	1194		old_locus_tag=CCO03_18395
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4297994	4299187	+	WP_087283441.1	WP_087283441.1		phosphoglycerate kinase			CCO03_RS18395	1194	397	
gene	tRNA	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4299278	4299353	+							CCO03_RS18400	76		old_locus_tag=CCO03_18400
tRNA		GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4299278	4299353	+				tRNA-Gly			CCO03_RS18400	76		anticodon=GCC
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4299894	4300871	+							CCO03_RS18405	978		old_locus_tag=CCO03_18405
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4299894	4300871	+	WP_087283443.1	WP_087283443.1		tripartite tricarboxylate transporter substrate binding protein			CCO03_RS18405	978	325	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4300888	4301487	-							CCO03_RS18410	600		old_locus_tag=CCO03_18410
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4300888	4301487	-	WP_087283445.1	WP_087283445.1		LysE family transporter			CCO03_RS18410	600	199	
gene	tRNA	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4301678	4301754	-							CCO03_RS18415	77		old_locus_tag=CCO03_18415
tRNA		GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4301678	4301754	-				tRNA-Met			CCO03_RS18415	77		anticodon=CAT
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4301777	4302169	-					rplQ		CCO03_RS18420	393		old_locus_tag=CCO03_18420
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4301777	4302169	-	WP_087283447.1	WP_087283447.1		50S ribosomal protein L17	rplQ		CCO03_RS18420	393	130	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4302267	4303265	-					rpoA		CCO03_RS18425	999		old_locus_tag=CCO03_18425
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4302267	4303265	-	WP_087283449.1	WP_087283449.1		DNA-directed RNA polymerase subunit alpha	rpoA		CCO03_RS18425	999	332	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4303367	4303990	-					rpsD		CCO03_RS18430	624		old_locus_tag=CCO03_18430
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4303367	4303990	-	WP_087283451.1	WP_087283451.1		30S ribosomal protein S4	rpsD		CCO03_RS18430	624	207	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4304113	4304514	-					rpsK		CCO03_RS18435	402		old_locus_tag=CCO03_18435
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4304113	4304514	-	WP_087283453.1	WP_087283453.1		30S ribosomal protein S11	rpsK		CCO03_RS18435	402	133	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4304533	4304898	-					rpsM		CCO03_RS18440	366		old_locus_tag=CCO03_18440
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4304533	4304898	-	WP_087283455.1	WP_087283455.1		30S ribosomal protein S13	rpsM		CCO03_RS18440	366	121	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4304922	4305035	-					rpmJ		CCO03_RS18445	114		old_locus_tag=CCO03_18445
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4304922	4305035	-	WP_087283457.1	WP_087283457.1		50S ribosomal protein L36	rpmJ		CCO03_RS18445	114	37	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4305073	4306386	-					secY		CCO03_RS18450	1314		old_locus_tag=CCO03_18450
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4305073	4306386	-	WP_087283459.1	WP_087283459.1		preprotein translocase subunit SecY	secY		CCO03_RS18450	1314	437	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4306412	4306843	-					rplO		CCO03_RS18455	432		old_locus_tag=CCO03_18455
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4306412	4306843	-	WP_087283461.1	WP_087283461.1		50S ribosomal protein L15	rplO		CCO03_RS18455	432	143	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4306853	4307035	-					rpmD		CCO03_RS18460	183		old_locus_tag=CCO03_18460
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4306853	4307035	-	WP_087283463.1	WP_087283463.1		50S ribosomal protein L30	rpmD		CCO03_RS18460	183	60	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4307048	4307566	-					rpsE		CCO03_RS18465	519		old_locus_tag=CCO03_18465
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4307048	4307566	-	WP_087283465.1	WP_087283465.1		30S ribosomal protein S5	rpsE		CCO03_RS18465	519	172	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4307584	4307949	-					rplR		CCO03_RS18470	366		old_locus_tag=CCO03_18470
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4307584	4307949	-	WP_087283467.1	WP_087283467.1		50S ribosomal protein L18	rplR		CCO03_RS18470	366	121	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4307961	4308494	-					rplF		CCO03_RS18475	534		old_locus_tag=CCO03_18475
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4307961	4308494	-	WP_087283469.1	WP_087283469.1		50S ribosomal protein L6	rplF		CCO03_RS18475	534	177	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4308519	4308914	-					rpsH		CCO03_RS18480	396		old_locus_tag=CCO03_18480
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4308519	4308914	-	WP_087283471.1	WP_087283471.1		30S ribosomal protein S8	rpsH		CCO03_RS18480	396	131	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4308933	4309238	-					rpsN		CCO03_RS18485	306		old_locus_tag=CCO03_18485
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4308933	4309238	-	WP_087283473.1	WP_087283473.1		30S ribosomal protein S14	rpsN		CCO03_RS18485	306	101	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4309247	4309786	-					rplE		CCO03_RS18490	540		old_locus_tag=CCO03_18490
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4309247	4309786	-	WP_087283475.1	WP_087283475.1		50S ribosomal protein L5	rplE		CCO03_RS18490	540	179	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4309795	4310127	-					rplX		CCO03_RS18495	333		old_locus_tag=CCO03_18495
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4309795	4310127	-	WP_087283477.1	WP_087283477.1		50S ribosomal protein L24	rplX		CCO03_RS18495	333	110	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4310137	4310505	-					rplN		CCO03_RS18500	369		old_locus_tag=CCO03_18500
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4310137	4310505	-	WP_087283478.1	WP_087283478.1		50S ribosomal protein L14	rplN		CCO03_RS18500	369	122	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4310707	4312308	-							CCO03_RS18505	1602		old_locus_tag=CCO03_18505
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4310707	4312308	-	WP_087284918.1	WP_087284918.1		glycerol-3-phosphate dehydrogenase/oxidase			CCO03_RS18505	1602	533	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4312305	4313852	-					glpK		CCO03_RS18510	1548		old_locus_tag=CCO03_18510
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4312305	4313852	-	WP_087284917.1	WP_087284917.1		glycerol kinase GlpK	glpK		CCO03_RS18510	1548	515	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4313966	4314316	+							CCO03_RS19995	351		
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4313966	4314316	+	WP_157667799.1	WP_157667799.1		hypothetical protein			CCO03_RS19995	351	116	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4314511	4315350	+					proC		CCO03_RS18515	840		old_locus_tag=CCO03_18515
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4314511	4315350	+	WP_087284919.1	WP_087284919.1		pyrroline-5-carboxylate reductase	proC		CCO03_RS18515	840	279	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4315353	4315952	+							CCO03_RS18520	600		old_locus_tag=CCO03_18520
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4315353	4315952	+	WP_205690334.1	WP_205690334.1		hypothetical protein			CCO03_RS18520	600	199	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4316010	4316924	-					ubiA		CCO03_RS18525	915		old_locus_tag=CCO03_18525
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4316010	4316924	-	WP_087283480.1	WP_087283480.1		4-hydroxybenzoate octaprenyltransferase	ubiA		CCO03_RS18525	915	304	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4317089	4317913	+							CCO03_RS18530	825		old_locus_tag=CCO03_18530
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4317089	4317913	+	WP_087283482.1	WP_087283482.1		TauD/TfdA family dioxygenase			CCO03_RS18530	825	274	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4318192	4318824	-							CCO03_RS18535	633		old_locus_tag=CCO03_18535
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4318192	4318824	-	WP_157667800.1	WP_157667800.1		HupE/UreJ family protein			CCO03_RS18535	633	210	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4319830	4320177	-							CCO03_RS18540	348		old_locus_tag=CCO03_18540
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4319830	4320177	-	WP_087283486.1	WP_087283486.1		AzlD domain-containing protein			CCO03_RS18540	348	115	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4320412	4321095	-							CCO03_RS18545	684		old_locus_tag=CCO03_18545
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4320412	4321095	-	WP_087284922.1	WP_087284922.1		AzlC family ABC transporter permease			CCO03_RS18545	684	227	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4321232	4322236	-					fmt		CCO03_RS18550	1005		old_locus_tag=CCO03_18550
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4321232	4322236	-	WP_087283488.1	WP_087283488.1		methionyl-tRNA formyltransferase	fmt		CCO03_RS18550	1005	334	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4322353	4322943	-							CCO03_RS18555	591		old_locus_tag=CCO03_18555
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4322353	4322943	-	WP_236903935.1	WP_236903935.1		hypothetical protein			CCO03_RS18555	591	196	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4322945	4323469	-					def		CCO03_RS18560	525		old_locus_tag=CCO03_18560
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4322945	4323469	-	WP_087283490.1	WP_087283490.1		peptide deformylase	def		CCO03_RS18560	525	174	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4323612	4324904	+							CCO03_RS18565	1293		old_locus_tag=CCO03_18565
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4323612	4324904	+	WP_087283492.1	WP_087283492.1		LysM peptidoglycan-binding domain-containing protein			CCO03_RS18565	1293	430	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4325036	4326241	+					dprA		CCO03_RS18570	1206		old_locus_tag=CCO03_18570
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4325036	4326241	+	WP_087283494.1	WP_087283494.1		DNA-processing protein DprA	dprA		CCO03_RS18570	1206	401	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4326737	4329148	-							CCO03_RS18575	2412		old_locus_tag=CCO03_18575
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4326737	4329148	-	WP_087283496.1	WP_087283496.1		DUF1631 family protein			CCO03_RS18575	2412	803	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4329174	4330124	-					secF		CCO03_RS18580	951		old_locus_tag=CCO03_18580
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4329174	4330124	-	WP_087283498.1	WP_087283498.1		protein translocase subunit SecF	secF		CCO03_RS18580	951	316	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4330138	4332024	-					secD		CCO03_RS18585	1887		old_locus_tag=CCO03_18585
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4330138	4332024	-	WP_087283500.1	WP_087283500.1		protein translocase subunit SecD	secD		CCO03_RS18585	1887	628	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4332099	4332434	-					yajC		CCO03_RS18590	336		old_locus_tag=CCO03_18590
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	4332099	4332434	-	WP_087283502.1	WP_087283502.1		preprotein translocase subunit YajC	yajC		CCO03_RS18590	336	111	
