# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3324198	3324563	+	WP_043383924.1	WP_043383924.1		DUF4810 domain-containing protein			KAQ61_RS15680	366	121	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3324565	3325236	+							KAQ61_RS15685	672		old_locus_tag=KAQ61_15685
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3324565	3325236	+	WP_043383688.1	WP_043383688.1		DUF799 domain-containing protein			KAQ61_RS15685	672	223	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3325377	3326273	-							KAQ61_RS15690	897		old_locus_tag=KAQ61_15690
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3325377	3326273	-	WP_043383687.1	WP_043383687.1		LysR family transcriptional regulator			KAQ61_RS15690	897	298	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3326354	3327754	+							KAQ61_RS15695	1401		old_locus_tag=KAQ61_15695
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3326354	3327754	+	WP_210929769.1	WP_210929769.1		acyclic terpene utilization AtuA family protein			KAQ61_RS15695	1401	466	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3327747	3328118	+							KAQ61_RS15700	372		old_locus_tag=KAQ61_15700
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3327747	3328118	+	WP_210929770.1	WP_210929770.1		hypothetical protein			KAQ61_RS15700	372	123	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3328148	3329119	+							KAQ61_RS15705	972		old_locus_tag=KAQ61_15705
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3328148	3329119	+	WP_210929771.1	WP_210929771.1		tripartite tricarboxylate transporter substrate binding protein			KAQ61_RS15705	972	323	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3329326	3330204	+							KAQ61_RS15710	879		old_locus_tag=KAQ61_15710
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3329326	3330204	+	WP_244982915.1	WP_244982915.1		ChaN family lipoprotein			KAQ61_RS15710	879	292	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3330379	3330861	-							KAQ61_RS18900	483		
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3330379	3330861	-	WP_244982916.1	WP_244982916.1		LysR family transcriptional regulator substrate-binding protein			KAQ61_RS18900	483	160	
gene	pseudogene	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3331133	3331267	-							KAQ61_RS18905	135		partial;pseudo
CDS	without_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3331133	3331267	-				LysR family transcriptional regulator			KAQ61_RS18905	135		partial;pseudo
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3331564	3331776	+							KAQ61_RS15720	213		old_locus_tag=KAQ61_15720
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3331564	3331776	+	WP_081770734.1	WP_081770734.1		cysteine-rich CWC family protein			KAQ61_RS15720	213	70	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3332115	3332900	+							KAQ61_RS15725	786		old_locus_tag=KAQ61_15725
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3332115	3332900	+	WP_154164437.1	WP_154164437.1		class II glutamine amidotransferase			KAQ61_RS15725	786	261	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3333486	3334079	-							KAQ61_RS15730	594		old_locus_tag=KAQ61_15730
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3333486	3334079	-	WP_210929773.1	WP_210929773.1		DUF2059 domain-containing protein			KAQ61_RS15730	594	197	
gene	rRNA	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3334826	3334938	-					rrf		KAQ61_RS15735	113		old_locus_tag=KAQ61_15735
rRNA		GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3334826	3334938	-				5S ribosomal RNA	rrf		KAQ61_RS15735	113		
gene	rRNA	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3335061	3337938	-							KAQ61_RS15740	2878		old_locus_tag=KAQ61_15740
rRNA		GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3335061	3337938	-				23S ribosomal RNA			KAQ61_RS15740	2878		
gene	tRNA	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3338314	3338389	-							KAQ61_RS15745	76		old_locus_tag=KAQ61_15745
tRNA		GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3338314	3338389	-				tRNA-Ala			KAQ61_RS15745	76		anticodon=TGC
gene	tRNA	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3338414	3338490	-							KAQ61_RS15750	77		old_locus_tag=KAQ61_15750
tRNA		GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3338414	3338490	-				tRNA-Ile			KAQ61_RS15750	77		anticodon=GAT
gene	rRNA	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3338576	3340104	-							KAQ61_RS15755	1529		old_locus_tag=KAQ61_15755
rRNA		GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3338576	3340104	-				16S ribosomal RNA			KAQ61_RS15755	1529		
gene	rRNA	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3340440	3340552	-					rrf		KAQ61_RS15760	113		old_locus_tag=KAQ61_15760
rRNA		GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3340440	3340552	-				5S ribosomal RNA	rrf		KAQ61_RS15760	113		
gene	rRNA	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3340675	3343552	-							KAQ61_RS15765	2878		old_locus_tag=KAQ61_15765
rRNA		GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3340675	3343552	-				23S ribosomal RNA			KAQ61_RS15765	2878		
gene	tRNA	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3343928	3344003	-							KAQ61_RS15770	76		old_locus_tag=KAQ61_15770
tRNA		GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3343928	3344003	-				tRNA-Ala			KAQ61_RS15770	76		anticodon=TGC
gene	tRNA	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3344028	3344104	-							KAQ61_RS15775	77		old_locus_tag=KAQ61_15775
tRNA		GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3344028	3344104	-				tRNA-Ile			KAQ61_RS15775	77		anticodon=GAT
gene	rRNA	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3344190	3345718	-							KAQ61_RS15780	1529		old_locus_tag=KAQ61_15780
rRNA		GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3344190	3345718	-				16S ribosomal RNA			KAQ61_RS15780	1529		
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3346089	3347042	-					gshB		KAQ61_RS15785	954		old_locus_tag=KAQ61_15785
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3346089	3347042	-	WP_210929774.1	WP_210929774.1		glutathione synthase	gshB		KAQ61_RS15785	954	317	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3347085	3348272	-							KAQ61_RS15790	1188		old_locus_tag=KAQ61_15790
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3347085	3348272	-	WP_043378857.1	WP_043378857.1		benzoate/H(+) symporter BenE family transporter			KAQ61_RS15790	1188	395	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3348493	3349788	-					gshA		KAQ61_RS15795	1296		old_locus_tag=KAQ61_15795
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3348493	3349788	-	WP_210929775.1	WP_210929775.1		glutamate--cysteine ligase	gshA		KAQ61_RS15795	1296	431	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3349884	3351350	-							KAQ61_RS15800	1467		old_locus_tag=KAQ61_15800
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3349884	3351350	-	WP_210929776.1	WP_210929776.1		TrkH family potassium uptake protein			KAQ61_RS15800	1467	488	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3351367	3352824	-					trkA		KAQ61_RS15805	1458		old_locus_tag=KAQ61_15805
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3351367	3352824	-	WP_210929777.1	WP_210929777.1		Trk system potassium transporter TrkA	trkA		KAQ61_RS15805	1458	485	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3352894	3354174	-							KAQ61_RS15810	1281		old_locus_tag=KAQ61_15810
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3352894	3354174	-	WP_043378669.1	WP_043378669.1		glutamate-5-semialdehyde dehydrogenase			KAQ61_RS15810	1281	426	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3354273	3354560	+							KAQ61_RS15815	288		old_locus_tag=KAQ61_15815
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3354273	3354560	+	WP_210929778.1	WP_210929778.1		hypothetical protein			KAQ61_RS15815	288	95	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3354704	3355825	-					mnmA		KAQ61_RS15820	1122		old_locus_tag=KAQ61_15820
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3354704	3355825	-	WP_210929779.1	WP_210929779.1		tRNA 2-thiouridine(34) synthase MnmA	mnmA		KAQ61_RS15820	1122	373	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3355873	3357135	-							KAQ61_RS15825	1263		old_locus_tag=KAQ61_15825
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3355873	3357135	-	WP_244983097.1	WP_244983097.1		mechanosensitive ion channel family protein			KAQ61_RS15825	1263	420	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3357319	3360054	+					leuS		KAQ61_RS15830	2736		old_locus_tag=KAQ61_15830
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3357319	3360054	+	WP_210929780.1	WP_210929780.1		leucine--tRNA ligase	leuS		KAQ61_RS15830	2736	911	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3360076	3360585	+					lptE		KAQ61_RS15835	510		old_locus_tag=KAQ61_15835
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3360076	3360585	+	WP_210929781.1	WP_210929781.1		LPS assembly lipoprotein LptE	lptE		KAQ61_RS15835	510	169	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3360592	3361656	+					holA		KAQ61_RS15840	1065		old_locus_tag=KAQ61_15840
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3360592	3361656	+	WP_210929782.1	WP_210929782.1		DNA polymerase III subunit delta	holA		KAQ61_RS15840	1065	354	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3361850	3362770	-							KAQ61_RS15845	921		old_locus_tag=KAQ61_15845
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3361850	3362770	-	WP_210929783.1	WP_210929783.1		phosphoribosylaminoimidazolesuccinocarboxamide synthase			KAQ61_RS15845	921	306	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3363149	3363496	+					raiA		KAQ61_RS15850	348		old_locus_tag=KAQ61_15850
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3363149	3363496	+	WP_045265885.1	WP_045265885.1		ribosome-associated translation inhibitor RaiA	raiA		KAQ61_RS15850	348	115	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3363626	3364093	+							KAQ61_RS15855	468		old_locus_tag=KAQ61_15855
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3363626	3364093	+	WP_042415852.1	WP_042415852.1		PTS sugar transporter subunit IIA			KAQ61_RS15855	468	155	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3364142	3365107	+					hprK		KAQ61_RS15860	966		old_locus_tag=KAQ61_15860
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3364142	3365107	+	WP_042415854.1	WP_042415854.1		HPr(Ser) kinase/phosphatase	hprK		KAQ61_RS15860	966	321	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3365175	3365603	-					fur		KAQ61_RS15865	429		old_locus_tag=KAQ61_15865
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3365175	3365603	-	WP_042415857.1	WP_042415857.1		ferric iron uptake transcriptional regulator	fur		KAQ61_RS15865	429	142	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3365751	3366296	+							KAQ61_RS15870	546		old_locus_tag=KAQ61_15870
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3365751	3366296	+	WP_045265883.1	WP_045265883.1		outer membrane protein assembly factor BamE			KAQ61_RS15870	546	181	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3366395	3367222	+					dapB		KAQ61_RS15875	828		old_locus_tag=KAQ61_15875
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3366395	3367222	+	WP_045265882.1	WP_045265882.1		4-hydroxy-tetrahydrodipicolinate reductase	dapB		KAQ61_RS15875	828	275	
gene	pseudogene	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3367272	3368503	-							KAQ61_RS15880	1232		pseudo;old_locus_tag=KAQ61_15880
CDS	without_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3367272	3368503	-				GGDEF domain-containing protein			KAQ61_RS15880	1232		pseudo
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3368797	3369363	-					ssb		KAQ61_RS15885	567		old_locus_tag=KAQ61_15885
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3368797	3369363	-	WP_045265880.1	WP_045265880.1		single-stranded DNA-binding protein	ssb		KAQ61_RS15885	567	188	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3369635	3370816	-							KAQ61_RS15890	1182		old_locus_tag=KAQ61_15890
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3369635	3370816	-	WP_210931952.1	WP_210931952.1		MFS transporter			KAQ61_RS15890	1182	393	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3371016	3374054	+					uvrA		KAQ61_RS15895	3039		old_locus_tag=KAQ61_15895
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3371016	3374054	+	WP_210929784.1	WP_210929784.1		excinuclease ABC subunit UvrA	uvrA		KAQ61_RS15895	3039	1012	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3374198	3376177	-							KAQ61_RS15900	1980		old_locus_tag=KAQ61_15900
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3374198	3376177	-	WP_244982917.1	WP_244982917.1		methyl-accepting chemotaxis protein			KAQ61_RS15900	1980	659	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3376453	3377601	+							KAQ61_RS15905	1149		old_locus_tag=KAQ61_15905
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3376453	3377601	+	WP_210931954.1	WP_210931954.1		FAD-binding oxidoreductase			KAQ61_RS15905	1149	382	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3377780	3378760	-							KAQ61_RS15910	981		old_locus_tag=KAQ61_15910
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3377780	3378760	-	WP_210929786.1	WP_210929786.1		tripartite tricarboxylate transporter substrate binding protein			KAQ61_RS15910	981	326	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3379004	3380068	-					fba		KAQ61_RS15915	1065		old_locus_tag=KAQ61_15915
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3379004	3380068	-	WP_042415891.1	WP_042415891.1		fructose-bisphosphate aldolase class II	fba		KAQ61_RS15915	1065	354	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3380211	3381647	-					pyk		KAQ61_RS15920	1437		old_locus_tag=KAQ61_15920
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3380211	3381647	-	WP_154163195.1	WP_154163195.1		pyruvate kinase	pyk		KAQ61_RS15920	1437	478	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3381685	3383067	-							KAQ61_RS15925	1383		old_locus_tag=KAQ61_15925
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3381685	3383067	-	WP_210929787.1	WP_210929787.1		aminopeptidase P N-terminal domain-containing protein			KAQ61_RS15925	1383	460	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3383064	3383849	-							KAQ61_RS15930	786		old_locus_tag=KAQ61_15930
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3383064	3383849	-	WP_210929788.1	WP_210929788.1		TSUP family transporter			KAQ61_RS15930	786	261	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3383999	3384769	-							KAQ61_RS15935	771		old_locus_tag=KAQ61_15935
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3383999	3384769	-	WP_210929789.1	WP_210929789.1		nucleotidyltransferase family protein			KAQ61_RS15935	771	256	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3384924	3386966	+					tkt		KAQ61_RS15940	2043		old_locus_tag=KAQ61_15940
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3384924	3386966	+	WP_210929790.1	WP_210929790.1		transketolase	tkt		KAQ61_RS15940	2043	680	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3387063	3388061	+					gap		KAQ61_RS15945	999		old_locus_tag=KAQ61_15945
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3387063	3388061	+	WP_210929791.1	WP_210929791.1		type I glyceraldehyde-3-phosphate dehydrogenase	gap		KAQ61_RS15945	999	332	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3388187	3388444	-							KAQ61_RS15950	258		old_locus_tag=KAQ61_15950
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3388187	3388444	-	WP_210929792.1	WP_210929792.1		hypothetical protein			KAQ61_RS15950	258	85	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3388904	3390310	+							KAQ61_RS15955	1407		old_locus_tag=KAQ61_15955
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3388904	3390310	+	WP_210929793.1	WP_210929793.1		aspartate ammonia-lyase			KAQ61_RS15955	1407	468	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3390419	3390790	-							KAQ61_RS15960	372		old_locus_tag=KAQ61_15960
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3390419	3390790	-	WP_042415921.1	WP_042415921.1		HPF/RaiA family ribosome-associated protein			KAQ61_RS15960	372	123	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3391185	3392057	+							KAQ61_RS15965	873		old_locus_tag=KAQ61_15965
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3391185	3392057	+	WP_210929794.1	WP_210929794.1		type 1 glutamine amidotransferase			KAQ61_RS15965	873	290	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3392186	3393454	-							KAQ61_RS15970	1269		old_locus_tag=KAQ61_15970
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3392186	3393454	-	WP_210929795.1	WP_210929795.1		PepSY domain-containing protein			KAQ61_RS15970	1269	422	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3393467	3395650	-							KAQ61_RS15975	2184		old_locus_tag=KAQ61_15975
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3393467	3395650	-	WP_210929796.1	WP_210929796.1		TonB-dependent siderophore receptor			KAQ61_RS15975	2184	727	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3396024	3396509	-							KAQ61_RS15980	486		old_locus_tag=KAQ61_15980
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3396024	3396509	-	WP_043378616.1	WP_043378616.1		hypothetical protein			KAQ61_RS15980	486	161	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3396612	3397652	-							KAQ61_RS15985	1041		old_locus_tag=KAQ61_15985
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3396612	3397652	-	WP_210929797.1	WP_210929797.1		pirin family protein			KAQ61_RS15985	1041	346	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3397915	3398625	-							KAQ61_RS15990	711		old_locus_tag=KAQ61_15990
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3397915	3398625	-	WP_043378610.1	WP_043378610.1		glutathione S-transferase N-terminal domain-containing protein			KAQ61_RS15990	711	236	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3398726	3399295	-							KAQ61_RS15995	570		old_locus_tag=KAQ61_15995
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3398726	3399295	-	WP_210929798.1	WP_210929798.1		DUF1439 domain-containing protein			KAQ61_RS15995	570	189	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3399456	3400232	-							KAQ61_RS16000	777		old_locus_tag=KAQ61_16000
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3399456	3400232	-	WP_045265867.1	WP_045265867.1		tyrosine-protein phosphatase			KAQ61_RS16000	777	258	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3400371	3403301	-							KAQ61_RS16005	2931		old_locus_tag=KAQ61_16005
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3400371	3403301	-	WP_210929799.1	WP_210929799.1		DNA topoisomerase III			KAQ61_RS16005	2931	976	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3403445	3403969	+							KAQ61_RS16010	525		old_locus_tag=KAQ61_16010
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3403445	3403969	+	WP_154163122.1	WP_154163122.1		SET domain-containing protein-lysine N-methyltransferase			KAQ61_RS16010	525	174	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3403966	3404823	+							KAQ61_RS16015	858		old_locus_tag=KAQ61_16015
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3403966	3404823	+	WP_210929800.1	WP_210929800.1		biotin--[acetyl-CoA-carboxylase] ligase			KAQ61_RS16015	858	285	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3404841	3405590	+							KAQ61_RS16020	750		old_locus_tag=KAQ61_16020
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3404841	3405590	+	WP_210929801.1	WP_210929801.1		SPOR domain-containing protein			KAQ61_RS16020	750	249	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3405672	3406643	-							KAQ61_RS16025	972		old_locus_tag=KAQ61_16025
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3405672	3406643	-	WP_210929802.1	WP_210929802.1		tripartite tricarboxylate transporter substrate binding protein BugE			KAQ61_RS16025	972	323	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3406799	3407767	-							KAQ61_RS16030	969		old_locus_tag=KAQ61_16030
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3406799	3407767	-	WP_154163119.1	WP_154163119.1		tripartite tricarboxylate transporter substrate binding protein BugE			KAQ61_RS16030	969	322	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3407892	3408878	+							KAQ61_RS16035	987		old_locus_tag=KAQ61_16035
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3407892	3408878	+	WP_154163118.1	WP_154163118.1		LysR substrate-binding domain-containing protein			KAQ61_RS16035	987	328	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3408901	3410373	-							KAQ61_RS16040	1473		old_locus_tag=KAQ61_16040
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3408901	3410373	-	WP_210929803.1	WP_210929803.1		sensor histidine kinase N-terminal domain-containing protein			KAQ61_RS16040	1473	490	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3410443	3411117	-							KAQ61_RS16045	675		old_locus_tag=KAQ61_16045
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3410443	3411117	-	WP_042415966.1	WP_042415966.1		response regulator transcription factor			KAQ61_RS16045	675	224	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	3411310	3411813	-							KAQ61_RS16050	504		old_locus_tag=KAQ61_16050
