# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5013903	5015588	+						69562275	Cthiooxydans_RS23095	1686		old_locus_tag=Cthiooxydans_45030
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5013903	5015588	+	WP_229227671.1	WP_229227671.1		phosphoethanolamine--lipid A transferase		69562275	Cthiooxydans_RS23095	1686	561	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5015665	5016435	-						69562276	Cthiooxydans_RS23100	771		old_locus_tag=Cthiooxydans_45040
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5015665	5016435	-	WP_003068629.1	WP_003068629.1		ABC transporter permease		69562276	Cthiooxydans_RS23100	771	256	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5016444	5017292	-						69562277	Cthiooxydans_RS23105	849		old_locus_tag=Cthiooxydans_45050
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5016444	5017292	-	WP_087864154.1	WP_087864154.1		ABC transporter ATP-binding protein		69562277	Cthiooxydans_RS23105	849	282	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5017350	5018378	-						69562278	Cthiooxydans_RS23110	1029		old_locus_tag=Cthiooxydans_45060
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5017350	5018378	-	WP_087864153.1	WP_087864153.1		ABC transporter substrate-binding protein		69562278	Cthiooxydans_RS23110	1029	342	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5018432	5018932	-						69562279	Cthiooxydans_RS23115	501		old_locus_tag=Cthiooxydans_45070
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5018432	5018932	-	WP_087864152.1	WP_087864152.1		nucleoside deaminase		69562279	Cthiooxydans_RS23115	501	166	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5018946	5019962	-						69562280	Cthiooxydans_RS23120	1017		old_locus_tag=Cthiooxydans_45080
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5018946	5019962	-	WP_087864151.1	WP_087864151.1		ABC transporter substrate-binding protein		69562280	Cthiooxydans_RS23120	1017	338	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5020434	5021432	+						69562281	Cthiooxydans_RS23125	999		old_locus_tag=Cthiooxydans_45090
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5020434	5021432	+	WP_087864150.1	WP_087864150.1		isopenicillin N synthase family oxygenase		69562281	Cthiooxydans_RS23125	999	332	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5021621	5021875	-						69562282	Cthiooxydans_RS23130	255		old_locus_tag=Cthiooxydans_45100
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5021621	5021875	-	WP_003050754.1	WP_003050754.1		acyl-CoA-binding protein		69562282	Cthiooxydans_RS23130	255	84	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5022055	5023260	-						69562283	Cthiooxydans_RS23135	1206		old_locus_tag=Cthiooxydans_45110
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5022055	5023260	-	WP_087864149.1	WP_087864149.1		porin		69562283	Cthiooxydans_RS23135	1206	401	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5023511	5024482	-						69562284	Cthiooxydans_RS23140	972		old_locus_tag=Cthiooxydans_45120
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5023511	5024482	-	WP_087864148.1	WP_087864148.1		quinone oxidoreductase		69562284	Cthiooxydans_RS23140	972	323	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5024562	5025530	-						69562285	Cthiooxydans_RS23145	969		old_locus_tag=Cthiooxydans_45130
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5024562	5025530	-	WP_059441554.1	WP_059441554.1		tripartite tricarboxylate transporter substrate binding protein		69562285	Cthiooxydans_RS23145	969	322	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5025548	5026606	-						69562286	Cthiooxydans_RS23150	1059		old_locus_tag=Cthiooxydans_45140
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5025548	5026606	-	WP_012840017.1	WP_012840017.1		3-keto-5-aminohexanoate cleavage protein		69562286	Cthiooxydans_RS23150	1059	352	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5026721	5027569	-						69562287	Cthiooxydans_RS23155	849		old_locus_tag=Cthiooxydans_45150
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5026721	5027569	-	WP_012840018.1	WP_012840018.1		TauD/TfdA family dioxygenase		69562287	Cthiooxydans_RS23155	849	282	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5027727	5028761	+						69562288	Cthiooxydans_RS23160	1035		old_locus_tag=Cthiooxydans_45160
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5027727	5028761	+	WP_003068608.1	WP_003068608.1		AraC family transcriptional regulator		69562288	Cthiooxydans_RS23160	1035	344	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5028748	5029959	-						69562289	Cthiooxydans_RS23165	1212		old_locus_tag=Cthiooxydans_45170
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5028748	5029959	-	WP_087864147.1	WP_087864147.1		M20 family metallopeptidase		69562289	Cthiooxydans_RS23165	1212	403	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5030044	5031204	-						69562290	Cthiooxydans_RS23170	1161		old_locus_tag=Cthiooxydans_45180
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5030044	5031204	-	WP_229227672.1	WP_229227672.1		ABC transporter substrate-binding protein		69562290	Cthiooxydans_RS23170	1161	386	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5031365	5033428	+						69562291	Cthiooxydans_RS23175	2064		old_locus_tag=Cthiooxydans_45190
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5031365	5033428	+	WP_229227673.1	WP_229227673.1		molybdopterin oxidoreductase family protein		69562291	Cthiooxydans_RS23175	2064	687	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5033624	5035183	+						69562292	Cthiooxydans_RS23180	1560		old_locus_tag=Cthiooxydans_45200
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5033624	5035183	+	WP_229227674.1	WP_229227674.1		sensor domain-containing diguanylate cyclase		69562292	Cthiooxydans_RS23180	1560	519	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5035488	5037083	+						69562293	Cthiooxydans_RS23185	1596		old_locus_tag=Cthiooxydans_45210
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5035488	5037083	+	WP_229227675.1	WP_229227675.1		flavin monoamine oxidase family protein		69562293	Cthiooxydans_RS23185	1596	531	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5037114	5037611	+						69562294	Cthiooxydans_RS23190	498		old_locus_tag=Cthiooxydans_45220
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5037114	5037611	+	WP_087863644.1	WP_087863644.1		cytochrome c		69562294	Cthiooxydans_RS23190	498	165	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5037630	5038175	+						69562295	Cthiooxydans_RS23195	546		old_locus_tag=Cthiooxydans_45230
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5037630	5038175	+	WP_087863643.1	WP_087863643.1		RidA family protein		69562295	Cthiooxydans_RS23195	546	181	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5038259	5039884	-						69562296	Cthiooxydans_RS23200	1626		old_locus_tag=Cthiooxydans_45240
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5038259	5039884	-	WP_087863642.1	WP_087863642.1		MFS transporter		69562296	Cthiooxydans_RS23200	1626	541	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5039874	5040092	-						69562297	Cthiooxydans_RS23205	219		old_locus_tag=Cthiooxydans_45250
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5039874	5040092	-	WP_003068591.1	WP_003068591.1		hypothetical protein		69562297	Cthiooxydans_RS23205	219	72	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5040094	5041005	-						69562298	Cthiooxydans_RS23210	912		old_locus_tag=Cthiooxydans_45260
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5040094	5041005	-	WP_087863641.1	WP_087863641.1		amidohydrolase family protein		69562298	Cthiooxydans_RS23210	912	303	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5041157	5041834	-						69562299	Cthiooxydans_RS23215	678		old_locus_tag=Cthiooxydans_45270
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5041157	5041834	-	WP_012840029.1	WP_012840029.1		isochorismatase family protein		69562299	Cthiooxydans_RS23215	678	225	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5041920	5042639	-						69562300	Cthiooxydans_RS23220	720		old_locus_tag=Cthiooxydans_45280
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5041920	5042639	-	WP_012840030.1	WP_012840030.1		pirin family protein		69562300	Cthiooxydans_RS23220	720	239	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5042818	5043720	+						69562301	Cthiooxydans_RS23225	903		old_locus_tag=Cthiooxydans_45290
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5042818	5043720	+	WP_039050129.1	WP_039050129.1		LysR family transcriptional regulator		69562301	Cthiooxydans_RS23225	903	300	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5043831	5044805	-						69562302	Cthiooxydans_RS23230	975		old_locus_tag=Cthiooxydans_45300
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5043831	5044805	-	WP_034391286.1	WP_034391286.1		tripartite tricarboxylate transporter substrate binding protein		69562302	Cthiooxydans_RS23230	975	324	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5044906	5045946	-						69562303	Cthiooxydans_RS23235	1041		old_locus_tag=Cthiooxydans_45310
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5044906	5045946	-	WP_087863640.1	WP_087863640.1		TraB/GumN family protein		69562303	Cthiooxydans_RS23235	1041	346	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5045965	5047035	-						69562304	Cthiooxydans_RS23240	1071		old_locus_tag=Cthiooxydans_45320
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5045965	5047035	-	WP_087863639.1	WP_087863639.1		fumarylacetoacetate hydrolase family protein		69562304	Cthiooxydans_RS23240	1071	356	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5047145	5047936	+						69562305	Cthiooxydans_RS23245	792		old_locus_tag=Cthiooxydans_45330
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5047145	5047936	+	WP_039050131.1	WP_039050131.1		IclR family transcriptional regulator		69562305	Cthiooxydans_RS23245	792	263	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5047962	5049113	+						69562306	Cthiooxydans_RS23250	1152		old_locus_tag=Cthiooxydans_45340
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5047962	5049113	+	WP_229227677.1	WP_229227677.1		DUF3108 domain-containing protein		69562306	Cthiooxydans_RS23250	1152	383	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5049399	5049698	+						69562307	Cthiooxydans_RS23255	300		old_locus_tag=Cthiooxydans_45350
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5049399	5049698	+	WP_003068569.1	WP_003068569.1		DUF3567 domain-containing protein		69562307	Cthiooxydans_RS23255	300	99	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5049783	5050028	-						69562308	Cthiooxydans_RS23260	246		old_locus_tag=Cthiooxydans_45360
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5049783	5050028	-	WP_003068567.1	WP_003068567.1		hypothetical protein		69562308	Cthiooxydans_RS23260	246	81	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5050025	5051125	-						69562309	Cthiooxydans_RS23265	1101		old_locus_tag=Cthiooxydans_45370
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5050025	5051125	-	WP_229227678.1	WP_229227678.1		AbrB family transcriptional regulator		69562309	Cthiooxydans_RS23265	1101	366	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5051273	5052169	+						69562310	Cthiooxydans_RS23270	897		old_locus_tag=Cthiooxydans_45380
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5051273	5052169	+	WP_039050134.1	WP_039050134.1		ChaN family lipoprotein		69562310	Cthiooxydans_RS23270	897	298	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5052195	5054897	-						69562311	Cthiooxydans_RS23275	2703		old_locus_tag=Cthiooxydans_45390
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5052195	5054897	-	WP_039050135.1	WP_039050135.1		EAL domain-containing protein		69562311	Cthiooxydans_RS23275	2703	900	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5054949	5055797	+					purU	69562312	Cthiooxydans_RS23280	849		old_locus_tag=Cthiooxydans_45400
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5054949	5055797	+	WP_003068559.1	WP_003068559.1		formyltetrahydrofolate deformylase	purU	69562312	Cthiooxydans_RS23280	849	282	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5055822	5056724	+						69562313	Cthiooxydans_RS23285	903		old_locus_tag=Cthiooxydans_45410
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5055822	5056724	+	WP_012840040.1	WP_012840040.1		LysR substrate-binding domain-containing protein		69562313	Cthiooxydans_RS23285	903	300	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5056825	5058744	+						69562314	Cthiooxydans_RS23290	1920		old_locus_tag=Cthiooxydans_45420
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5056825	5058744	+	WP_229227679.1	WP_229227679.1		UvrD-helicase domain-containing protein		69562314	Cthiooxydans_RS23290	1920	639	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5058901	5060022	+						69562315	Cthiooxydans_RS23295	1122		old_locus_tag=Cthiooxydans_45430
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5058901	5060022	+	WP_087866064.1	WP_087866064.1		ABC transporter substrate-binding protein		69562315	Cthiooxydans_RS23295	1122	373	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5060161	5061708	+						69562316	Cthiooxydans_RS23300	1548		old_locus_tag=Cthiooxydans_45440
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5060161	5061708	+	WP_012840043.1	WP_012840043.1		FAD-binding protein		69562316	Cthiooxydans_RS23300	1548	515	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5061723	5062985	+						69562317	Cthiooxydans_RS23305	1263		old_locus_tag=Cthiooxydans_45450
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5061723	5062985	+	WP_054073762.1	WP_054073762.1		PQQ-dependent sugar dehydrogenase		69562317	Cthiooxydans_RS23305	1263	420	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5062999	5064330	-						69562318	Cthiooxydans_RS23310	1332		old_locus_tag=Cthiooxydans_45460
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5062999	5064330	-	WP_087865382.1	WP_087865382.1		D-serine ammonia-lyase		69562318	Cthiooxydans_RS23310	1332	443	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5064406	5066640	-						69562319	Cthiooxydans_RS23315	2235		old_locus_tag=Cthiooxydans_45470
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5064406	5066640	-	WP_172415294.1	WP_172415294.1		phospholipase C, phosphocholine-specific		69562319	Cthiooxydans_RS23315	2235	744	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5066666	5066830	-						69562320	Cthiooxydans_RS23320	165		old_locus_tag=Cthiooxydans_45480
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5066666	5066830	-	WP_171832550.1	WP_171832550.1		hypothetical protein		69562320	Cthiooxydans_RS23320	165	54	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5067059	5070181	-						69562321	Cthiooxydans_RS23325	3123		old_locus_tag=Cthiooxydans_45490
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5067059	5070181	-	WP_087865380.1	WP_087865380.1		CusA/CzcA family heavy metal efflux RND transporter		69562321	Cthiooxydans_RS23325	3123	1040	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5070344	5071672	-						69562322	Cthiooxydans_RS23330	1329		old_locus_tag=Cthiooxydans_45500
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5070344	5071672	-	WP_087865379.1	WP_087865379.1		efflux RND transporter periplasmic adaptor subunit		69562322	Cthiooxydans_RS23330	1329	442	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5071688	5072947	-						69562323	Cthiooxydans_RS23335	1260		old_locus_tag=Cthiooxydans_45510
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5071688	5072947	-	WP_012840050.1	WP_012840050.1		TolC family protein		69562323	Cthiooxydans_RS23335	1260	419	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5073095	5073784	+						69562324	Cthiooxydans_RS23340	690		old_locus_tag=Cthiooxydans_45520
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5073095	5073784	+	WP_003068520.1	WP_003068520.1		heavy metal response regulator transcription factor		69562324	Cthiooxydans_RS23340	690	229	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5073795	5074136	-						69562325	Cthiooxydans_RS23345	342		old_locus_tag=Cthiooxydans_45530
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5073795	5074136	-	WP_012840052.1	WP_012840052.1		DUF5713 family protein		69562325	Cthiooxydans_RS23345	342	113	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5074195	5075616	+						69562326	Cthiooxydans_RS23350	1422		old_locus_tag=Cthiooxydans_45540
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5074195	5075616	+	WP_087865378.1	WP_087865378.1		heavy metal sensor histidine kinase		69562326	Cthiooxydans_RS23350	1422	473	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5075717	5076121	+						69562327	Cthiooxydans_RS23355	405		old_locus_tag=Cthiooxydans_45550
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5075717	5076121	+	WP_012840054.1	WP_012840054.1		hypothetical protein		69562327	Cthiooxydans_RS23355	405	134	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5076222	5076653	+						69562328	Cthiooxydans_RS23360	432		old_locus_tag=Cthiooxydans_45560
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5076222	5076653	+	WP_012840055.1	WP_012840055.1		hypothetical protein		69562328	Cthiooxydans_RS23360	432	143	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5076768	5077736	-						69562329	Cthiooxydans_RS23365	969		old_locus_tag=Cthiooxydans_45570
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5076768	5077736	-	WP_229227680.1	WP_229227680.1		siderophore ABC transporter substrate-binding protein		69562329	Cthiooxydans_RS23365	969	322	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5077816	5079837	-						69562330	Cthiooxydans_RS23370	2022		old_locus_tag=Cthiooxydans_45580
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5077816	5079837	-	WP_087865376.1	WP_087865376.1		ligand-gated channel protein		69562330	Cthiooxydans_RS23370	2022	673	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5080189	5081514	-						69562331	Cthiooxydans_RS23375	1326		old_locus_tag=Cthiooxydans_45590
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5080189	5081514	-	WP_087865375.1	WP_087865375.1		DUF445 domain-containing protein		69562331	Cthiooxydans_RS23375	1326	441	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5081667	5081912	+						69562332	Cthiooxydans_RS23380	246		old_locus_tag=Cthiooxydans_45600
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5081667	5081912	+	WP_003050615.1	WP_003050615.1		DUF3297 family protein		69562332	Cthiooxydans_RS23380	246	81	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5082105	5083283	-					hmpA	69562333	Cthiooxydans_RS23385	1179		old_locus_tag=Cthiooxydans_45610
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5082105	5083283	-	WP_012840065.1	WP_012840065.1		NO-inducible flavohemoprotein	hmpA	69562333	Cthiooxydans_RS23385	1179	392	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5083443	5085029	+					norR	69562334	Cthiooxydans_RS23390	1587		old_locus_tag=Cthiooxydans_45620
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5083443	5085029	+	WP_087865374.1	WP_087865374.1		nitric oxide reductase transcriptional regulator NorR	norR	69562334	Cthiooxydans_RS23390	1587	528	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5085030	5085440	-						69562335	Cthiooxydans_RS23395	411		old_locus_tag=Cthiooxydans_45630
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5085030	5085440	-	WP_039050153.1	WP_039050153.1		FKBP-type peptidyl-prolyl cis-trans isomerase		69562335	Cthiooxydans_RS23395	411	136	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5085531	5086673	-						69562336	Cthiooxydans_RS23400	1143		old_locus_tag=Cthiooxydans_45640
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5085531	5086673	-	WP_229227681.1	WP_229227681.1		aminotransferase class V-fold PLP-dependent enzyme		69562336	Cthiooxydans_RS23400	1143	380	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5086885	5090181	-						69562337	Cthiooxydans_RS23405	3297		old_locus_tag=Cthiooxydans_45650
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5086885	5090181	-	WP_087864976.1	WP_087864976.1		carbamoyl-phosphate synthase large subunit		69562337	Cthiooxydans_RS23405	3297	1098	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5090250	5091848	-						69562338	Cthiooxydans_RS23410	1599		old_locus_tag=Cthiooxydans_45660
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5090250	5091848	-	WP_087864975.1	WP_087864975.1		AMP-binding protein		69562338	Cthiooxydans_RS23410	1599	532	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5092013	5092783	+						69562339	Cthiooxydans_RS23415	771		old_locus_tag=Cthiooxydans_45670
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5092013	5092783	+	WP_087864974.1	WP_087864974.1		TetR/AcrR family transcriptional regulator		69562339	Cthiooxydans_RS23415	771	256	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5092830	5094077	+						69562340	Cthiooxydans_RS23420	1248		old_locus_tag=Cthiooxydans_45680
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5092830	5094077	+	WP_087864973.1	WP_087864973.1		branched-chain amino acid ABC transporter substrate-binding protein		69562340	Cthiooxydans_RS23420	1248	415	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5094232	5094963	-						69562341	Cthiooxydans_RS23425	732		old_locus_tag=Cthiooxydans_45690
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5094232	5094963	-	WP_087864972.1	WP_087864972.1		YggS family pyridoxal phosphate-dependent enzyme		69562341	Cthiooxydans_RS23425	732	243	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5095001	5096044	+						69562342	Cthiooxydans_RS23430	1044		old_locus_tag=Cthiooxydans_45700
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5095001	5096044	+	WP_003068464.1	WP_003068464.1		type IV pilus twitching motility protein PilT		69562342	Cthiooxydans_RS23430	1044	347	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	5096190	5097326	+						69562343	Cthiooxydans_RS23435	1137		old_locus_tag=Cthiooxydans_45710
